-24.6201816301,-44.089961677,0.0,0.0
-24.6224719596,-44.0476501721,0.0,0.0
-24.6221466062,-44.0471537085,0.0,0.0
-24.6198685503,-44.0163766803,0.0,0.0
-24.6188394372,-44.0332484003,0.0,0.0
-24.625416562,-43.940383965,0.0,0.0
-24.6316532976,-43.9650868738,0.0,0.0
-24.6203340248,-44.0264218957,0.0,0.0
-24.632511047,-43.8912103822,0.0,0.0
-24.6351883175,-43.8634559905,0.0,0.0
-24.7269767585,-43.4260468413,0.0,0.0
-24.6368053575,-43.7845995444,0.0,0.0
-24.6521627503,-43.6937358615,0.0,0.0
-24.6524743296,-43.6679992943,0.0,0.0
-24.6755779306,-43.5721808085,0.0,0.0
-24.6762537646,-43.5727904996,0.0,0.0
-24.670063074,-43.6087470877,0.0,0.0
-24.6651050971,-43.620475266,0.0,0.0
-24.6597933742,-43.6313955242,0.0,0.0
-24.6485971492,-43.6595340296,0.0,0.0
-24.7203520508,-43.4377740418,0.0,0.0
-24.7290232583,-43.38017606,0.0,0.0
-24.7435120845,-43.294792964,0.0,0.0
-24.7479335188,-43.226043958,0.0,0.0
-24.7577777743,-43.1816191855,0.0,0.0
-24.7714671845,-43.114516612,0.0,0.0
-24.7820270348,-43.0654297438,0.0,0.0
-24.788507552,-43.0455846388,0.0,0.0
-24.7887014526,-43.0290372895,0.0,0.0
-24.8029116687,-42.9999136587,0.0,0.0
-24.8158838204,-42.9752895226,0.0,0.0
-24.8211772547,-42.9136914513,0.0,0.0
-24.8311659331,-42.8920759095,0.0,0.0
-24.8523598759,-42.85708697,0.0,0.0
-24.8506726229,-42.8001972408,0.0,0.0
-24.8553982901,-42.7553329587,0.0,0.0
-24.8628277712,-42.725868711,0.0,0.0
-24.8748605535,-42.70002336,0.0,0.0
-24.8907636626,-42.6593229989,0.0,0.0
-24.8928700639,-42.6300482274,0.0,0.0
-24.9156844862,-42.5856470474,0.0,0.0
-24.9324932742,-42.5296363286,0.0,0.0
-24.9428183023,-42.4815472298,0.0,0.0
-24.9587539777,-42.4411716316,0.0,0.0
-24.9615435411,-42.4047761658,0.0,0.0
-24.9749657923,-42.3805263263,0.0,0.0
-24.989753155,-42.3589869288,0.0,0.0
-24.9885381265,-42.3208926581,0.0,0.0
-25.0055954452,-42.305686808,0.0,0.0
-25.0281709126,-42.2751554654,0.0,0.0
-25.0331149081,-42.248983667,0.0,0.0
-25.0522181804,-42.2274810375,0.0,0.0
-25.0610682159,-42.1860815841,0.0,0.0
-25.0715016019,-42.1666909169,0.0,0.0
-25.0778981434,-42.1190402182,0.0,0.0
-25.0908443427,-42.119436684,0.0,0.0
-25.0999932654,-42.0634933881,0.0,0.0
-25.1156458024,-42.0175919647,0.0,0.0
-25.1176187801,-41.9714713674,0.0,0.0
-25.1464130796,-41.9303158695,0.0,0.0
-25.1610444216,-41.8836331015,0.0,0.0
-25.1744575322,-41.8462756516,0.0,0.0
-25.2240499164,-41.778298901,0.0,0.0
-25.2321451448,-41.7392788807,0.0,0.0
-25.2575263444,-41.6842991431,0.0,0.0
-25.2658252352,-41.6470859868,0.0,0.0
-25.2765937574,-41.6313249796,0.0,0.0
-25.3036150851,-41.607158323,0.0,0.0
-25.3049860363,-41.5850281557,0.0,0.0
-25.3093884112,-41.5784251068,0.0,0.0
-25.3143940698,-41.5557923409,0.0,0.0
-25.3265508902,-41.4888019001,0.0,0.0
-25.3253058709,-41.4608868452,0.0,0.0
-25.338479597,-41.4386260469,0.0,0.0
-25.3617916034,-41.3914933099,0.0,0.0
-25.3793643334,-41.3586830466,0.0,0.0
-25.4019369114,-41.3288206564,0.0,0.0
-25.4196790258,-41.2992285203,0.0,0.0
-25.4264297593,-41.2633947284,0.0,0.0
-25.4392497733,-41.2485282726,0.0,0.0
-25.4510817438,-41.2187317875,0.0,0.0
-25.4584433207,-41.1908919521,0.0,0.0
-25.4754284581,-41.1540188308,0.0,0.0
-25.4753512439,-41.1417973635,0.0,0.0
-25.4853082562,-41.1312474529,0.0,0.0
-25.4930426679,-41.1175883424,0.0,0.0
-25.5072722041,-41.0999468729,0.0,0.0
-25.5204326047,-41.0882915891,0.0,0.0
-25.5191301904,-41.0712143546,0.0,0.0
-25.5348253207,-41.0645565372,0.0,0.0
-25.552731204,-41.0287410628,0.0,0.0
-25.5693510523,-40.9844672102,0.0,0.0
-25.5963966124,-40.9567784615,0.0,0.0
-25.630138392,-40.8652991799,0.0,0.0
-25.6719860917,-40.8175441131,0.0,0.0
-25.6905337887,-40.7933935276,0.0,0.0
-25.7320088987,-40.737326018,0.0,0.0
-25.7721722994,-40.7111755011,0.0,0.0
-25.7920246905,-40.695912647,0.0,0.0
-25.8090917152,-40.6851780929,0.0,0.0
-25.8218732099,-40.6694939559,0.0,0.0
-25.8292134336,-40.6592779276,0.0,0.0
-25.8564077213,-40.639530044,0.0,0.0
-25.8732408663,-40.6069943858,0.0,0.0
-25.9424917888,-40.5397812621,0.0,0.0
-26.0209562825,-40.4970428876,0.0,0.0
-26.0843219142,-40.4557679783,0.0,0.0
-26.1472229803,-40.4076583379,0.0,0.0
-26.1982048289,-40.3577749457,0.0,0.0
-26.2636947364,-40.3055045429,0.0,0.0
-26.3482645867,-40.2456605485,0.0,0.0
-26.3942118857,-40.2055502087,0.0,0.0
-26.444496665,-40.1657929621,0.0,0.0
-26.4805612561,-40.1509506334,0.0,0.0
-26.5276913737,-40.1303143015,0.0,0.0
-26.5521547593,-40.1061440419,0.0,0.0
-26.5896609996,-40.0745760389,0.0,0.0
-26.616603815,-40.072610507,0.0,0.0
-26.6861806882,-40.0339222329,0.0,0.0
-26.720939287,-40.0163641953,0.0,0.0
-26.7160961806,-40.017608836,0.0,0.0
-26.7388807312,-40.0027699962,0.0,0.0
-26.7711056115,-39.9983877009,0.0,0.0
-26.773858467,-39.9966622665,0.0,0.0
-26.7860628496,-39.9950171166,0.0,0.0
-26.8175207433,-39.9788893149,0.0,0.0
-26.8512598653,-39.9590774923,0.0,0.0
-26.86061808,-39.9524149948,0.0,0.0
-26.8802600241,-39.946663837,0.0,0.0
-26.8981511091,-39.9422407872,0.0,0.0
-26.9071775607,-39.9410896851,0.0,0.0
-26.907924661,-39.9419516256,0.0,0.0
-26.9065494479,-39.9444268653,0.0,0.0
-26.9906697788,-39.89633547,0.0,0.0
-27.0061638017,-39.8813256769,0.0,0.0
-27.0127265349,-39.8816439091,0.0,0.0
-27.0648474145,-39.8535599453,0.0,0.0
-27.0923965006,-39.8393991179,0.0,0.0
-27.1399369601,-39.8067522931,0.0,0.0
-27.1368232127,-39.8266143791,0.0,0.0
-27.1565554726,-39.8148097713,0.0,0.0
-27.1733366307,-39.8069870968,0.0,0.0
-27.17957188,-39.8089601646,0.0,0.0
-27.1985069297,-39.8001917011,0.0,0.0
-27.2374723005,-39.8006107337,0.0,0.0
-27.2544545326,-39.7912069114,0.0,0.0
-27.2597487421,-39.7848442739,0.0,0.0
-27.3114251894,-39.7712597582,0.0,0.0
-27.3614190332,-39.7712979384,0.0,0.0
-27.4136571089,-39.7603374623,0.0,0.0
-27.439602949,-39.758266292,0.0,0.0
-27.4880196584,-39.7464336268,0.0,0.0
-27.4955978557,-39.7438398583,0.0,0.0
-27.5418982356,-39.7495433766,0.0,0.0
-27.5644530589,-39.7559142236,0.0,0.0
-27.59930779,-39.7584190797,0.0,0.0
-27.6266516531,-39.7627422653,0.0,0.0
-27.6276423608,-39.7616940291,0.0,0.0
-27.6463655679,-39.7606894073,0.0,0.0
-27.6482867243,-39.7590527256,0.0,0.0
-27.6684786613,-39.76310425,0.0,0.0
-27.6763833561,-39.7581449577,0.0,0.0
-27.6900427888,-39.7609124982,0.0,0.0
-27.7226722258,-39.7666774411,0.0,0.0
-27.7395453233,-39.7726722677,0.0,0.0
-27.778439797,-39.7736687497,0.0,0.0
-27.7983688206,-39.7766111099,0.0,0.0
-27.8413612843,-39.7834838388,0.0,0.0
-27.8409569488,-39.7855385945,0.0,0.0
-27.8538410491,-39.7824540448,0.0,0.0
-27.8751714335,-39.7846147497,0.0,0.0
-27.8904933022,-39.7808492266,0.0,0.0
-27.9318931937,-39.7900513906,0.0,0.0
-27.9560067185,-39.7879155519,0.0,0.0
-27.9984891984,-39.7943107636,0.0,0.0
-28.0536109242,-39.8066841333,0.0,0.0
-28.1425728595,-39.8347060987,0.0,0.0
-28.2696581364,-39.8845130034,0.0,0.0
-28.4270885885,-39.9554915105,0.0,0.0
-28.476569057,-39.9814720186,0.0,0.0
-28.5333631828,-40.0043039468,0.0,0.0
-28.5670699894,-40.0234981203,0.0,0.0
-28.5956843719,-40.0426584976,0.0,0.0
-28.6284307402,-40.0714459744,0.0,0.0
-28.6588772449,-40.1008992503,0.0,0.0
-28.681206236,-40.1157641994,0.0,0.0
-28.6886153368,-40.1291129462,0.0,0.0
-28.7046526789,-40.1494064047,0.0,0.0
-28.7588109721,-40.1943098842,0.0,0.0
-28.7767702472,-40.2201074984,0.0,0.0
-28.811272046,-40.2532664395,0.0,0.0
-28.8227612961,-40.2638107865,0.0,0.0
-28.8413758489,-40.2760065948,0.0,0.0
-28.8543763209,-40.2967229994,0.0,0.0
-28.8569249423,-40.2955409973,0.0,0.0
-28.8638037091,-40.3019445827,0.0,0.0
-28.8686747846,-40.3081945903,0.0,0.0
-28.8887404022,-40.3231093815,0.0,0.0
-28.8989659315,-40.3333887074,0.0,0.0
-28.9064277885,-40.3378912571,0.0,0.0
-28.9216767975,-40.346129702,0.0,0.0
-28.958836996,-40.39753364,0.0,0.0
-28.9770982466,-40.4174181116,0.0,0.0
-29.0208362483,-40.4612602205,0.0,0.0
-29.0526167246,-40.503050802,0.0,0.0
-29.0616275208,-40.5160613807,0.0,0.0
-29.0794047656,-40.5482776733,0.0,0.0
-29.0951697253,-40.5687727174,0.0,0.0
-29.1243756423,-40.6113515337,0.0,0.0
-29.1606680227,-40.6709661551,0.0,0.0
-29.1732187399,-40.7001590961,0.0,0.0
-29.1856734052,-40.7185272076,0.0,0.0
-29.2075778144,-40.7443666303,0.0,0.0
-29.2259307264,-40.7659701074,0.0,0.0
-29.2342162509,-40.7848421187,0.0,0.0
-29.2583432069,-40.8160831441,0.0,0.0
-29.2725539334,-40.8405664995,0.0,0.0
-29.2852954593,-40.8792414846,0.0,0.0
-29.2832986278,-40.8816814193,0.0,0.0
-29.3056775474,-40.9120683632,0.0,0.0
-29.3161869633,-40.944617259,0.0,0.0
-29.3227827862,-40.954827921,0.0,0.0
-29.3398408888,-40.9721355636,0.0,0.0
-29.3452782542,-40.9937341073,0.0,0.0
-29.3668777611,-41.0595059746,0.0,0.0
-29.3887370805,-41.0879676399,0.0,0.0
-29.4023483849,-41.1141389397,0.0,0.0
-29.4188684834,-41.1391754426,0.0,0.0
-29.4360116594,-41.1642221492,0.0,0.0
-29.4565997721,-41.1982163688,0.0,0.0
-29.4576706302,-41.2077764435,0.0,0.0
-29.4571579111,-41.2064696263,0.0,0.0
-29.4731962412,-41.25575577,0.0,0.0
-29.4837542873,-41.2785404631,0.0,0.0
-29.4983371381,-41.3096063481,0.0,0.0
-29.5079577383,-41.3499775657,0.0,0.0
-29.52745526,-41.3919781321,0.0,0.0
-29.5432681072,-41.4254071347,0.0,0.0
-29.5374149101,-41.3974153117,0.0,0.0
-29.5653177116,-41.4453488668,0.0,0.0
-29.5815149989,-41.5127439172,0.0,0.0
-29.5950960273,-41.5412361576,0.0,0.0
-29.6063483712,-41.5816177433,0.0,0.0
-29.6105325082,-41.6111926938,0.0,0.0
-29.6286199846,-41.6288161785,0.0,0.0
-29.6524953883,-41.6868197101,0.0,0.0
-29.6863366827,-41.7692274513,0.0,0.0
-29.7316077261,-41.8698633409,0.0,0.0
-29.7454270529,-41.8986094122,0.0,0.0
-29.7705852946,-41.9654677067,0.0,0.0
-29.7905417665,-42.0181165806,0.0,0.0
-29.8042716122,-42.0448298784,0.0,0.0
-29.8305305507,-42.0892089881,0.0,0.0
-29.8587367416,-42.128979626,0.0,0.0
-29.8822999489,-42.1709918956,0.0,0.0
-29.8942386699,-42.1969881877,0.0,0.0
-29.904964882,-42.2038170899,0.0,0.0
-29.9031926393,-42.200692965,0.0,0.0
-29.9051140223,-42.2075206041,0.0,0.0
-29.9255391945,-42.23812827,0.0,0.0
-29.9339469318,-42.2608160687,0.0,0.0
-29.950119838,-42.3015103824,0.0,0.0
-29.9636622976,-42.3303949597,0.0,0.0
-29.9719748801,-42.3796937684,0.0,0.0
-29.9926156804,-42.4066012507,0.0,0.0
-30.0285887282,-42.5530905721,0.0,0.0
